scheme_code,scheme_name,canonical_scheme_name,match_key,category,is_active,rejection_reason
111713,BANK OF INDIA CONSERVATIVE HYBRID FUND- -,Bank Of India Conservative Hybrid Fund- -,bankofconservativehybrid,unknown,True,Unknown Category
111714,BANK OF INDIA CONSERVATIVE HYBRID FUND- -,Bank Of India Conservative Hybrid Fund- -,bankofconservativehybrid,unknown,True,Unknown Category
111715,BANK OF INDIA CONSERVATIVE HYBRID FUND ECO -,Bank Of India Conservative Hybrid Fund Eco -,bankofconservativehybrideco,unknown,True,Unknown Category
111716,BANK OF INDIA CONSERVATIVE HYBRID FUND- -,Bank Of India Conservative Hybrid Fund- -,bankofconservativehybrid,unknown,True,Unknown Category
111717,BANK OF INDIA CONSERVATIVE HYBRID FUND ECO -,Bank Of India Conservative Hybrid Fund Eco -,bankofconservativehybrideco,unknown,True,Unknown Category
111722,CANARA ROBECO ELSS TAX SAVER - -,Canara Robeco Elss Tax Saver - -,canararobecoelsstaxsaver,unknown,True,Unknown Category
111743,NIPPON INDIA LOW DURATION FUND - RETAIL - -,Nippon India Low Duration Fund - Retail - -,nipponlowdurationretail,unknown,True,Unknown Category
111744,NIPPON INDIA LOW DURATION FUND - RETAIL - DAILY,Nippon India Low Duration Fund - Retail - Daily,nipponlowdurationretaildaily,unknown,True,Unknown Category
111745,NIPPON INDIA LOW DURATION FUND - RETAIL - WEEKLY,Nippon India Low Duration Fund - Retail - Weekly,nipponlowdurationretailweekly,unknown,True,Unknown Category
111746,NIPPON INDIA LOW DURATION FUND - -,Nippon India Low Duration Fund - -,nipponlowduration,unknown,True,Unknown Category
111747,NIPPON INDIA LOW DURATION FUND - DAILY,Nippon India Low Duration Fund - Daily,nipponlowdurationdaily,unknown,True,Unknown Category
111748,NIPPON INDIA LOW DURATION FUND - RETAIL - -,Nippon India Low Duration Fund - Retail - -,nipponlowdurationretail,unknown,True,Unknown Category
111749,NIPPON INDIA LOW DURATION FUND -,Nippon India Low Duration Fund -,nipponlowduration,unknown,True,Unknown Category
111750,NIPPON INDIA LOW DURATION FUND -,Nippon India Low Duration Fund -,nipponlowduration,unknown,True,Unknown Category
111751,NIPPON INDIA LOW DURATION FUND - RETAIL -,Nippon India Low Duration Fund - Retail -,nipponlowdurationretail,unknown,True,Unknown Category
111752,NIPPON INDIA LOW DURATION FUND - RETAIL -,Nippon India Low Duration Fund - Retail -,nipponlowdurationretail,unknown,True,Unknown Category
111753,NIPPON INDIA LOW DURATION FUND- -,Nippon India Low Duration Fund- -,nipponlowduration,unknown,True,Unknown Category
111754,NIPPON INDIA LOW DURATION FUND - WEEKLY,Nippon India Low Duration Fund - Weekly,nipponlowdurationweekly,unknown,True,Unknown Category
111777,ADITYA BIRLA SUN LIFE INCOME FUND (DISCIPLINE ADVANTAGE ),Aditya Birla Sun Life Income Fund (Discipline Advantage ),adityabirlasunlifeincomedisciplineadvantage,unknown,True,Unknown Category
111786,DSP STRATEGIC BOND FUND - - - DAILY,Dsp Strategic Bond Fund - - - Daily,dspstrategicbonddaily,unknown,True,Unknown Category
111787,TAURUS ETHICAL FUND - -,Taurus Ethical Fund - -,taurusethical,unknown,True,Unknown Category
111788,TAURUS ETHICAL FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Taurus Ethical Fund - - Of Income Distribution Cum Capital Withdrawal,taurusethicalofincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
111803,ADITYA BIRLA SUN LIFE MEDIUM TERM - -,Aditya Birla Sun Life Medium Term - -,adityabirlasunlifemediumterm,unknown,True,Unknown Category
111809,ADITYA BIRLA SUN LIFE MEDIUM TERM - -,Aditya Birla Sun Life Medium Term - -,adityabirlasunlifemediumterm,unknown,True,Unknown Category
111811,ADITYA BIRLA SUN LIFE MEDIUM TERM - - HALFYEARLY,Aditya Birla Sun Life Medium Term - - Halfyearly,adityabirlasunlifemediumtermhalfyearly,unknown,True,Unknown Category
111812,ADITYA BIRLA SUN LIFE MEDIUM TERM - -,Aditya Birla Sun Life Medium Term - -,adityabirlasunlifemediumterm,unknown,True,Unknown Category
111848,ADITYA BIRLA SUN LIFE DYNAMIC BOND FUND DISCIPLINE ADVANTAGE -,Aditya Birla Sun Life Dynamic Bond Fund Discipline Advantage -,adityabirlasunlifedynamicbonddisciplineadvantage,unknown,True,Unknown Category
111903,TAURUS ETHICAL FUND - -,Taurus Ethical Fund - -,taurusethical,unknown,True,Unknown Category
111957,ICICI PRUDENTIAL FOCUSED EQUITY FUND -,Icici Prudential Focused Equity Fund -,iciciprudentialfocusedequity,unknown,True,Unknown Category
111958,ICICI PRUDENTIAL FOCUSED EQUITY FUND -,Icici Prudential Focused Equity Fund -,iciciprudentialfocusedequity,unknown,True,Unknown Category
111962,CANARA ROBECO DYNAMIC BOND FUND - -,Canara Robeco Dynamic Bond Fund - -,canararobecodynamicbond,unknown,True,Unknown Category
111963,CANARA ROBECO DYNAMIC BOND FUND - - ( / ),Canara Robeco Dynamic Bond Fund - - ( / ),canararobecodynamicbond,unknown,True,Unknown Category
111970,BANK OF INDIA ULTRA SHORT DURATION FUND- - DAILY,Bank Of India Ultra Short Duration Fund- - Daily,bankofultrashortdurationdaily,unknown,True,Unknown Category
111971,BANK OF INDIA LIQUID FUND- - DAILY,Bank Of India Liquid Fund- - Daily,bankofliquiddaily,unknown,True,Unknown Category
111987,ICICI PRUDENTIAL CORPORATE BOND FUND -,Icici Prudential Corporate Bond Fund -,iciciprudentialcorporatebond,unknown,True,Unknown Category
111988,ICICI PRUDENTIAL CORPORATE BOND FUND - DAILY,Icici Prudential Corporate Bond Fund - Daily,iciciprudentialcorporatebonddaily,unknown,True,Unknown Category
111989,ICICI PRUDENTIAL CORPORATE BOND FUND - WEEKLY,Icici Prudential Corporate Bond Fund - Weekly,iciciprudentialcorporatebondweekly,unknown,True,Unknown Category
111990,ICICI PRUDENTIAL CORPORATE BOND FUND - FORTNIGHTLY,Icici Prudential Corporate Bond Fund - Fortnightly,iciciprudentialcorporatebondfortnightly,unknown,True,Unknown Category
111991,ICICI PRUDENTIAL CORPORATE BOND FUND -,Icici Prudential Corporate Bond Fund -,iciciprudentialcorporatebond,unknown,True,Unknown Category
111992,ICICI PRUDENTIAL CORPORATE BOND FUND -,Icici Prudential Corporate Bond Fund -,iciciprudentialcorporatebond,unknown,True,Unknown Category
112012,EDELWEISS AGGRESSIVE HYBRID FUND- B-,Edelweiss Aggressive Hybrid Fund- B-,edelweissaggressivehybridb,unknown,True,Unknown Category
112013,EDELWEISS AGGRESSIVE HYBRID FUND - B -,Edelweiss Aggressive Hybrid Fund - B -,edelweissaggressivehybridb,unknown,True,Unknown Category
112014,ADITYA BIRLA SUN LIFE LIQUID FUND- DISCIPLINE ADVANTAGE,Aditya Birla Sun Life Liquid Fund- Discipline Advantage,adityabirlasunlifeliquiddisciplineadvantage,unknown,True,Unknown Category
112016,ADITYA BIRLA SUN LIFE SAVINGS FUND - DISCIPLINE ADVANTAGE,Aditya Birla Sun Life Savings Fund - Discipline Advantage,adityabirlasunlifesavingsdisciplineadvantage,unknown,True,Unknown Category
112025,BARODA TREASURY ADVANTAGE FUND- - DAILY,Baroda Treasury Advantage Fund- - Daily,barodatreasuryadvantagedaily,unknown,True,Unknown Category
112026,BARODA TREASURY ADVANTAGE FUND- - WEEKLY,Baroda Treasury Advantage Fund- - Weekly,barodatreasuryadvantageweekly,unknown,True,Unknown Category
112027,BARODA TREASURY ADVANTAGE FUND- -,Baroda Treasury Advantage Fund- -,barodatreasuryadvantage,unknown,True,Unknown Category
112029,BARODA TREASURY ADVANTAGE FUND- A-,Baroda Treasury Advantage Fund- A-,barodatreasuryadvantagea,unknown,True,Unknown Category
112031,BARODA TREASURY ADVANTAGE FUND- -,Baroda Treasury Advantage Fund- -,barodatreasuryadvantage,unknown,True,Unknown Category
112032,BARODA TREASURY ADVANTAGE FUND- A- DAILY,Baroda Treasury Advantage Fund- A- Daily,barodatreasuryadvantageadaily,unknown,True,Unknown Category
112033,BARODA TREASURY ADVANTAGE FUND- A- WEEKLY,Baroda Treasury Advantage Fund- A- Weekly,barodatreasuryadvantageaweekly,unknown,True,Unknown Category
112034,BARODA TREASURY ADVANTAGE FUND- A-,Baroda Treasury Advantage Fund- A-,barodatreasuryadvantagea,unknown,True,Unknown Category
112035,BARODA TREASURY ADVANTAGE FUND- A-,Baroda Treasury Advantage Fund- A-,barodatreasuryadvantagea,unknown,True,Unknown Category
112038,QUANTUM DIVERSIFIED EQUITY ALL CAP ACTIVE FOF -,Quantum Diversified Equity All Cap Active Fof -,quantumdiversifiedequityallcapactivefof,unknown,True,Unknown Category
112039,QUANTUM DIVERSIFIED EQUITY ALL CAP ACTIVE FOF -,Quantum Diversified Equity All Cap Active Fof -,quantumdiversifiedequityallcapactivefof,unknown,True,Unknown Category
112076,UTI MONEY MARKET FUND - - DAILY ( ),Uti Money Market Fund - - Daily ( ),utimoneymarketdaily,unknown,True,Unknown Category
112077,UTI MMF - -,Uti Mmf - -,utimmf,unknown,True,Unknown Category
112083,UTI ULTRA SHORT DURATION FUND - DISCONTINUED - INSTN,Uti Ultra Short Duration Fund - Discontinued - Instn,utiultrashortdurationdiscontinuedinstn,unknown,True,Unknown Category
112087,ADITYA BIRLA SUN LIFE ARBITRAGE FUND- -,Aditya Birla Sun Life Arbitrage Fund- -,adityabirlasunlifearbitrage,unknown,True,Unknown Category
112088,ADITYA BIRLA SUN LIFE ARBITRAGE FUND - -,Aditya Birla Sun Life Arbitrage Fund - -,adityabirlasunlifearbitrage,unknown,True,Unknown Category
112092,FRANKLIN BUILD INDIA FUND,Franklin Build India Fund,franklinbuild,unknown,True,Unknown Category
112093,FRANKLIN BUILD INDIA FUND -,Franklin Build India Fund -,franklinbuild,unknown,True,Unknown Category
112096,ICICI PRUDENTIAL ALL SEASONS BOND FUND -,Icici Prudential All Seasons Bond Fund -,iciciprudentialallseasonsbond,unknown,True,Unknown Category
112097,ICICI PRUDENTIAL ALL SEASONS BOND FUND -,Icici Prudential All Seasons Bond Fund -,iciciprudentialallseasonsbond,unknown,True,Unknown Category
112108,EDELWEISS AGGRESSIVE HYBRID FUND - -,Edelweiss Aggressive Hybrid Fund - -,edelweissaggressivehybrid,unknown,True,Unknown Category
112109,EDELWEISS AGGRESSIVE HYBRID FUND - -,Edelweiss Aggressive Hybrid Fund - -,edelweissaggressivehybrid,unknown,True,Unknown Category
112117,EDELWEISS BALANCED ADVANTAGE FUND - -,Edelweiss Balanced Advantage Fund - -,edelweissbalancedadvantage,unknown,True,Unknown Category
112118,EDELWEISS BALANCED ADVANTAGE FUND - - -,Edelweiss Balanced Advantage Fund - - -,edelweissbalancedadvantage,unknown,True,Unknown Category
112119,ICICI PRUDENTIAL LIQUID FUND-,Icici Prudential Liquid Fund-,iciciprudentialliquid,unknown,True,Unknown Category
112120,INVESCO INDIA MONEY MARKET FUND - -,Invesco India Money Market Fund - -,invescomoneymarket,unknown,True,Unknown Category
112122,INVESCO INDIA MONEY MARKET FUND - - ( / ),Invesco India Money Market Fund - - ( / ),invescomoneymarket,unknown,True,Unknown Category
112123,INVESCO INDIA MONEY MARKET FUND -,Invesco India Money Market Fund -,invescomoneymarket,unknown,True,Unknown Category
112125,INVESCO INDIA MONEY MARKET FUND - ( / ),Invesco India Money Market Fund - ( / ),invescomoneymarket,unknown,True,Unknown Category
112126,DSP GLOBAL CLEAN ENERGY OVERSEAS EQUITY OMNI FOF - -,Dsp Global Clean Energy Overseas Equity Omni Fof - -,dspglobalcleanenergyoverseasequityomnifof,unknown,True,Unknown Category
112127,DSP GLOBAL CLEAN ENERGY OVERSEAS EQUITY OMNI FOF - -,Dsp Global Clean Energy Overseas Equity Omni Fof - -,dspglobalcleanenergyoverseasequityomnifof,unknown,True,Unknown Category
112152,CANARA ROBECO CONSUMER TRENDS FUND - -,Canara Robeco Consumer Trends Fund - -,canararobecoconsumertrends,unknown,True,Unknown Category
112153,CANARA ROBECO CONSUMER TRENDS FUND - - ( / ),Canara Robeco Consumer Trends Fund - - ( / ),canararobecoconsumertrends,unknown,True,Unknown Category
112171,INVESCO INDIA PSU EQUITY FUND - -,Invesco India Psu Equity Fund - -,invescopsuequity,unknown,True,Unknown Category
112173,INVESCO INDIA PSU EQUITY FUND - - ( / ),Invesco India Psu Equity Fund - - ( / ),invescopsuequity,unknown,True,Unknown Category
112210,AXIS LIQUID FUND - -,Axis Liquid Fund - -,axisliquid,unknown,True,Unknown Category
112211,AXIS LIQUID FUND - - DAILY,Axis Liquid Fund - - Daily,axisliquiddaily,unknown,True,Unknown Category
112212,AXIS LIQUID FUND - - WEEKLY,Axis Liquid Fund - - Weekly,axisliquidweekly,unknown,True,Unknown Category
112213,AXIS LIQUID FUND - -,Axis Liquid Fund - -,axisliquid,unknown,True,Unknown Category
112214,AXIS TREASURY ADVANTAGE FUND - -,Axis Treasury Advantage Fund - -,axistreasuryadvantage,unknown,True,Unknown Category
112215,AXIS TREASURY ADVANTAGE FUND - - DAILY,Axis Treasury Advantage Fund - - Daily,axistreasuryadvantagedaily,unknown,True,Unknown Category
112216,AXIS TREASURY ADVANTAGE FUND - - WEEKLY,Axis Treasury Advantage Fund - - Weekly,axistreasuryadvantageweekly,unknown,True,Unknown Category
112217,AXIS TREASURY ADVANTAGE FUND - -,Axis Treasury Advantage Fund - -,axistreasuryadvantage,unknown,True,Unknown Category
112218,TATA VALUE FUND - - OF - A(5%),Tata Value Fund - - Of - A(5%),tatavalueofa5,unknown,True,Unknown Category
112293,DSP WORLD MINING OVERSEAS EQUITY OMNI FOF - -,Dsp World Mining Overseas Equity Omni Fof - -,dspworldminingoverseasequityomnifof,unknown,True,Unknown Category
112322,AXIS ELSS TAX SAVER FUND - -,Axis Elss Tax Saver Fund - -,axiselsstaxsaver,unknown,True,Unknown Category
112323,AXIS ELSS TAX SAVER FUND - -,Axis Elss Tax Saver Fund - -,axiselsstaxsaver,unknown,True,Unknown Category
112340,NIPPON INDIA LIQUID FUND -,Nippon India Liquid Fund -,nipponliquid,unknown,True,Unknown Category
112341,NIPPON INDIA MONEY MARKET FUND -,Nippon India Money Market Fund -,nipponmoneymarket,unknown,True,Unknown Category
112342,ICICI PRUDENTIAL BANKING AND PSU DEBT FUND -,Icici Prudential Banking And Psu Debt Fund -,iciciprudentialbankingandpsudebt,unknown,True,Unknown Category
112343,ICICI PRUDENTIAL BANKING AND PSU DEBT FUND - DAILY,Icici Prudential Banking And Psu Debt Fund - Daily,iciciprudentialbankingandpsudebtdaily,unknown,True,Unknown Category
112344,ICICI PRUDENTIAL BANKING AND PSU DEBT FUND - WEEKLY,Icici Prudential Banking And Psu Debt Fund - Weekly,iciciprudentialbankingandpsudebtweekly,unknown,True,Unknown Category
112347,DSP WORLD MINING OVERSEAS EQUITY OMNI FOF - -,Dsp World Mining Overseas Equity Omni Fof - -,dspworldminingoverseasequityomnifof,unknown,True,Unknown Category
112352,BANDHAN CONSERVATIVE HYBRID FUND - -,Bandhan Conservative Hybrid Fund - -,bandhanconservativehybrid,unknown,True,Unknown Category
112353,BANDHAN CONSERVATIVE HYBRID FUND - -,Bandhan Conservative Hybrid Fund - -,bandhanconservativehybrid,unknown,True,Unknown Category
112354,AXIS SHORT DURATION FUND - -,Axis Short Duration Fund - -,axisshortduration,unknown,True,Unknown Category
112355,AXIS SHORT DURATION FUND - -,Axis Short Duration Fund - -,axisshortduration,unknown,True,Unknown Category
112356,ADITYA BIRLA SUN LIFE SHORT TERM FUND - -,Aditya Birla Sun Life Short Term Fund - -,adityabirlasunlifeshortterm,unknown,True,Unknown Category
112359,BANK OF INDIA MANUFACTURING & INFRASTRUCTURE FUND-,Bank Of India Manufacturing & Infrastructure Fund-,bankofmanufacturinginfrastructure,unknown,True,Unknown Category
112360,BANK OF INDIA MANUFACTURING & INFRASTRUCTURE FUND-,Bank Of India Manufacturing & Infrastructure Fund-,bankofmanufacturinginfrastructure,unknown,True,Unknown Category
112361,BANK OF INDIA MANUFACTURING & INFRASTRUCTURE FUND-,Bank Of India Manufacturing & Infrastructure Fund-,bankofmanufacturinginfrastructure,unknown,True,Unknown Category
112368,INVESCO INDIA GOLD EXCHANGE TRADED FUND,Invesco India Gold Exchange Traded Fund,invescogoldexchangetraded,unknown,True,Unknown Category
112369,AXIS SHORT DURATION FUND - - WEEKLY,Axis Short Duration Fund - - Weekly,axisshortdurationweekly,unknown,True,Unknown Category
112378,CANARA ROBECO CONSERVATIVE HYBRID FUND - - ( / ),Canara Robeco Conservative Hybrid Fund - - ( / ),canararobecoconservativehybrid,unknown,True,Unknown Category
112408,NAVI ULTRA SHORT TERM FUND - -,Navi Ultra Short Term Fund - -,naviultrashortterm,unknown,True,Unknown Category
112410,L&T TRIPLE ACE BOND FUND- -,L&T Triple Ace Bond Fund- -,lttripleacebond,unknown,True,Unknown Category
112414,L&T TRIPLE ACE BOND FUND - -,L&T Triple Ace Bond Fund - -,lttripleacebond,unknown,True,Unknown Category
112416,L&T TRIPLE ACE BOND FUND - - SEMI,L&T Triple Ace Bond Fund - - Semi,lttripleacebondsemi,unknown,True,Unknown Category
112420,L&T TRIPLE ACE BOND FUND - -,L&T Triple Ace Bond Fund - -,lttripleacebond,unknown,True,Unknown Category
112422,L&T ULTRA SHORT TERM FUND - - CUMULATIVE,L&T Ultra Short Term Fund - - Cumulative,ltultrashorttermcumulative,unknown,True,Unknown Category
112423,L&T ULTRA SHORT TERM FUND - -,L&T Ultra Short Term Fund - -,ltultrashortterm,unknown,True,Unknown Category
112424,L&T ULTRA SHORT TERM FUND- - WEEKLY,L&T Ultra Short Term Fund- - Weekly,ltultrashorttermweekly,unknown,True,Unknown Category
112425,L&T ULTRA SHORT TERM FUND- - DAILY,L&T Ultra Short Term Fund- - Daily,ltultrashorttermdaily,unknown,True,Unknown Category
112428,L&T GILT FUND - -,L&T Gilt Fund - -,ltgilt,unknown,True,Unknown Category
112429,L&T GILT FUND - -,L&T Gilt Fund - -,ltgilt,unknown,True,Unknown Category
112445,L&T LIQUID FUND - - DAILY,L&T Liquid Fund - - Daily,ltliquiddaily,unknown,True,Unknown Category
112457,L&T LIQUID FUND - -,L&T Liquid Fund - -,ltliquid,unknown,True,Unknown Category
112458,L&T LIQUID FUND - - WEEKLY,L&T Liquid Fund - - Weekly,ltliquidweekly,unknown,True,Unknown Category
112461,L&T ULTRA SHORT TERM FUND - -SEMI,L&T Ultra Short Term Fund - -Semi,ltultrashorttermsemi,unknown,True,Unknown Category
112475,L&T ULTRA SHORT TERM FUND - -,L&T Ultra Short Term Fund - -,ltultrashortterm,unknown,True,Unknown Category
112487,L&T CONSERVATIVE HYBRID FUND- -,L&T Conservative Hybrid Fund- -,ltconservativehybrid,unknown,True,Unknown Category
112488,L&T CONSERVATIVE HYBRID FUND - -,L&T Conservative Hybrid Fund - -,ltconservativehybrid,unknown,True,Unknown Category
112489,L&T CONSERVATIVE HYBRID FUND - -,L&T Conservative Hybrid Fund - -,ltconservativehybrid,unknown,True,Unknown Category
112600,L&T INFRASTRUCTURE FUND - -,L&T Infrastructure Fund - -,ltinfrastructure,unknown,True,Unknown Category
112601,L&T INFRASTRUCTURE FUND - -,L&T Infrastructure Fund - -,ltinfrastructure,unknown,True,Unknown Category
112630,L&T CREDIT RISK FUND- -,L&T Credit Risk Fund- -,ltcreditrisk,unknown,True,Unknown Category
112631,L&T CREDIT RISK FUND- -,L&T Credit Risk Fund- -,ltcreditrisk,unknown,True,Unknown Category
112632,L&T CREDIT RISK FUND - -,L&T Credit Risk Fund - -,ltcreditrisk,unknown,True,Unknown Category
112635,UTI MONEY MARKET FUND - - WEEKLY,Uti Money Market Fund - - Weekly,utimoneymarketweekly,unknown,True,Unknown Category
112636,NAVI LIQUID FUND- -,Navi Liquid Fund- -,naviliquid,unknown,True,Unknown Category
112645,NAVI LIQUID FUND - DAILY,Navi Liquid Fund - Daily,naviliquiddaily,unknown,True,Unknown Category
112646,NAVI LIQUID FUND - WEEKLY,Navi Liquid Fund - Weekly,naviliquidweekly,unknown,True,Unknown Category
112647,NAVI LIQUID FUND -,Navi Liquid Fund -,naviliquid,unknown,True,Unknown Category
112648,NAVI ULTRA SHORT TERM FUND - DAILY,Navi Ultra Short Term Fund - Daily,naviultrashorttermdaily,unknown,True,Unknown Category
112649,NAVI ULTRA SHORT TERM FUND -,Navi Ultra Short Term Fund -,naviultrashortterm,unknown,True,Unknown Category
112658,NAVI ULTRA SHORT TERM FUND - WEEKLY,Navi Ultra Short Term Fund - Weekly,naviultrashorttermweekly,unknown,True,Unknown Category
112712,AXIS LIQUID FUND - RETAIL - DAILY,Axis Liquid Fund - Retail - Daily,axisliquidretaildaily,unknown,True,Unknown Category
112713,AXIS LIQUID FUND - RETAIL -,Axis Liquid Fund - Retail -,axisliquidretail,unknown,True,Unknown Category
112714,AXIS LIQUID FUND - RETAIL -,Axis Liquid Fund - Retail -,axisliquidretail,unknown,True,Unknown Category
112715,AXIS LIQUID FUND - RETAIL - WEEKLY,Axis Liquid Fund - Retail - Weekly,axisliquidretailweekly,unknown,True,Unknown Category
112717,AXIS TREASURY ADVANTAGE FUND - RETAIL -,Axis Treasury Advantage Fund - Retail -,axistreasuryadvantageretail,unknown,True,Unknown Category
