scheme_code,months,years,total_invested,final_value,gain,cagr_percent
138423,91,7.583333333333333,91000.0,101340.26014254928,10340.260142549276,1.4293397722945134
138424,91,7.583333333333333,91000.0,88339.25046899151,-2660.7495310084923,-0.3905538304842193
138425,91,7.583333333333333,91000.0,95475.53257231193,4475.532572311931,0.6351139059688204
138430,91,7.583333333333333,91000.0,95557.4806043981,4557.480604398093,0.6464999822434647
138439,91,7.583333333333333,91000.0,89696.22308227033,-1303.7769177296723,-0.19011590016532187
138441,91,7.583333333333333,91000.0,94859.88983387673,3859.889833876732,0.549302538937968
138443,91,7.583333333333333,91000.0,104350.395085025,13350.395085024997,1.8216000093509432
138446,91,7.583333333333333,91000.0,94606.80378123643,3606.8037812364346,0.5138858458004103
138453,118,9.833333333333334,118000.0,157076.09805225747,39076.09805225747,2.951662891284701
138454,83,6.916666666666667,83000.0,72950.13296076668,-10049.867039233315,-1.8486910550224112
138456,118,9.833333333333334,118000.0,165911.0614380905,47911.06143809049,3.5261752994832696
138457,83,6.916666666666667,83000.0,69673.00904247796,-13326.990957522037,-2.498770381429194
138467,118,9.833333333333334,118000.0,115901.53912485912,-2098.4608751408814,-0.18231084313882207
138470,118,9.833333333333334,118000.0,157341.5000078316,39341.50000783161,2.9693394311583576
138472,118,9.833333333333334,118000.0,165184.2346178622,47184.23461786221,3.479962626850064
138474,118,9.833333333333334,118000.0,119931.00727141357,1931.007271413575,0.16520764215293138
138523,118,9.833333333333334,118000.0,245228.41395079595,127228.41395079595,7.722725690460441
138524,83,6.916666666666667,83000.0,101313.51631299565,18313.51631299565,2.9245399373859726
138527,83,6.916666666666667,83000.0,116534.20232595355,33534.20232595355,5.028526967319502
138528,118,9.833333333333334,118000.0,260865.24673595736,142865.24673595736,8.402020747269635
138564,91,7.583333333333333,91000.0,117107.73560759758,26107.735607597584,3.3821090723627156
138566,91,7.583333333333333,91000.0,115168.35892374939,24168.358923749387,3.1547015159557157
138571,91,7.583333333333333,91000.0,90085.19253890887,-914.8074610911281,-0.13314688713035316
138875,118,9.833333333333334,118000.0,159495.3882702464,41495.38827024639,3.1118121009239275
138876,118,9.833333333333334,118000.0,154087.61875423518,36087.61875423518,2.7507475328702347
138877,114,9.5,114000.0,119881.101310235,5881.101310234997,0.5308988343468268
138878,118,9.833333333333334,118000.0,124944.53696235147,6944.536962351471,0.5832397848289705
138883,118,9.833333333333334,118000.0,124116.43271897346,6116.432718973461,0.5152429101468625
138887,118,9.833333333333334,118000.0,121428.16371509088,3428.163715090879,0.2916606228680729
139181,118,9.833333333333334,118000.0,153680.2272301765,35680.227230176504,2.7230880050609585
139198,116,9.666666666666666,116000.0,116585.97014897033,585.9701489703293,0.0521385972461319
139199,117,9.75,117000.0,120445.65061181004,3445.650611810037,0.29813260181301704
139201,114,9.5,114000.0,117279.01539400067,3279.015394000671,0.298944839584081
139202,117,9.75,117000.0,117676.49194070048,676.4919407004782,0.05914908508810601
139203,117,9.75,117000.0,119096.86302494934,2096.8630249493435,0.1823527501687794
139204,104,8.666666666666666,104000.0,106577.04479977928,2577.04479977928,0.2828290142398382
139205,117,9.75,117000.0,119841.10459696146,2841.1045969614643,0.2463830478907303
139235,117,9.75,117000.0,156702.17529586406,39702.17529586406,3.0419984859288984
139339,116,9.666666666666666,116000.0,132488.17221244474,16488.17221244474,1.384355194516984
139386,116,9.666666666666666,116000.0,43065.990100248746,-72934.00989975125,-9.74240224975864
139387,116,9.666666666666666,116000.0,154917.6807104342,38917.680710434186,3.0380311125746795
139389,116,9.666666666666666,116000.0,154944.9986333189,38944.9986333189,3.03991057292774
139407,116,9.666666666666666,116000.0,151905.12701977202,35905.127019772015,2.8289230111555597
139430,115,9.583333333333334,115000.0,154236.2099669373,39236.20996693731,3.1105606521475204
139455,115,9.583333333333334,115000.0,45709.125254312035,-69290.87474568796,-9.17856593306089
139496,114,9.5,114000.0,157420.39406692926,43420.394066929264,3.45542718018228
139519,114,9.5,114000.0,43507.97066375491,-70492.02933624509,-9.642412073283513
139520,112,9.333333333333334,112000.0,124645.16825773606,12645.168257736063,1.1527236912753036
139521,114,9.5,114000.0,121405.13634989352,7405.136349893524,0.6646701254255261
139527,114,9.5,114000.0,262773.9586585138,148773.9586585138,9.188418596401803
139528,114,9.5,114000.0,234935.76657652186,120935.76657652186,7.9089069452594085
139529,114,9.5,114000.0,247845.46555591575,133845.46555591575,8.51824214633865
139530,114,9.5,114000.0,243592.83797045398,129592.83797045398,8.32072136867923
139534,114,9.5,114000.0,114054.44803083624,54.44803083623992,0.005026445102274124
139535,114,9.5,114000.0,135876.20352788936,21876.20352788936,1.865028444826966
139536,114,9.5,114000.0,113999.35347965267,-0.6465203473344445,-5.969732110866488e-05
139537,114,9.5,114000.0,151282.35264027742,37282.352640277415,3.023214545015751
139538,114,9.5,114000.0,152150.64259844617,38150.64259844617,3.0852979417526294
139541,114,9.5,114000.0,114003.58124986321,3.5812498632149072,0.0003306740105069039
139568,114,9.5,114000.0,143407.3044631912,29407.30446319119,2.445102721628478
139581,114,9.5,114000.0,79641.90869929329,-34358.091300706714,-3.704969607080122
139582,114,9.5,114000.0,151291.21622924574,37291.216229245736,3.0238499073230285
139583,114,9.5,114000.0,114000.0,0.0,0.0
139584,114,9.5,114000.0,151291.21622924574,37291.216229245736,3.0238499073230285
139585,114,9.5,114000.0,114000.0,0.0,0.0
139616,105,8.75,105000.0,129158.69183859939,24158.691838599392,2.394872633346279
139617,114,9.5,114000.0,142685.90710326043,28685.907103260426,2.390733859915084
139618,114,9.5,114000.0,114000.0,0.0,0.0
139619,114,9.5,114000.0,114000.0,0.0,0.0
139679,113,9.416666666666666,113000.0,181514.67349585795,68514.67349585795,5.1618949085761034
139680,113,9.416666666666666,113000.0,172325.1392066534,59325.1392066534,4.583295230057027
139780,111,9.25,111000.0,161955.89754522213,50955.897545222135,4.168810947398605
139781,111,9.25,111000.0,234938.17918097513,123938.17918097513,8.443446142747856
139782,111,9.25,111000.0,182686.8025009861,71686.80250098609,5.534118278901223
139783,111,9.25,111000.0,214504.0502849334,103504.05028493339,7.381899754930621
139820,113,9.416666666666666,113000.0,129194.99008008087,16194.990080080868,1.4324816120640627
139821,112,9.333333333333334,112000.0,120454.83298272127,8454.832982721273,0.7827905671845548
139838,113,9.416666666666666,113000.0,115013.82216975166,2013.8221697516565,0.18776361527104157
139839,111,9.25,111000.0,217768.8414690781,106768.84146907809,7.557400784088952
139840,111,9.25,111000.0,212799.89740675152,101799.89740675152,7.28934343863501
139863,112,9.333333333333334,112000.0,124919.85308555533,12919.853085555325,1.1765838401203155
139865,112,9.333333333333334,112000.0,120440.92802900792,8440.928029007919,0.7815439953714254
139866,112,9.333333333333334,112000.0,129002.03669727496,17002.03669727496,1.525765470635121
139870,112,9.333333333333334,112000.0,155800.5345469332,43800.534546933195,3.5998262922039226
139871,112,9.333333333333334,112000.0,115022.39242140869,3022.3924214086874,0.2857068823232778
139872,112,9.333333333333334,112000.0,166107.65251418063,54107.652514180634,4.313331581911206
139889,112,9.333333333333334,112000.0,148114.08630261247,36114.08630261247,3.0397561577029997
139890,112,9.333333333333334,112000.0,148114.08630261247,36114.08630261247,3.0397561577029997
139969,82,6.833333333333333,82000.0,111613.7041258615,29613.704125861506,4.615409379444624
139970,82,6.833333333333333,82000.0,107644.92475219001,25644.92475219001,4.062580498767843
139971,82,6.833333333333333,82000.0,115872.24466786502,33872.244667865016,5.190240715603811
139972,82,6.833333333333333,82000.0,111940.8827151382,29940.8827151382,4.660231011601557
140023,101,8.416666666666666,101000.0,134565.16649626606,33565.16649626606,3.4678203885317282
140024,111,9.25,111000.0,146547.34248658016,35547.342486580164,3.0489996887386184
140084,110,9.166666666666666,110000.0,125099.64714335601,15099.647143356007,1.4131304948282741
140085,110,9.166666666666666,110000.0,215270.8807272994,105270.8807272994,7.599462553750569
140086,110,9.166666666666666,110000.0,110000.0,0.0,0.0
140087,110,9.166666666666666,110000.0,125399.7533667453,15399.753366745295,1.4396422222070049
140088,110,9.166666666666666,110000.0,156335.3436391191,46335.34363911909,3.9092733406515867
140089,110,9.166666666666666,110000.0,206837.87680244297,96837.87680244297,7.131406265361173
140094,110,9.166666666666666,110000.0,173398.2514924687,63398.2514924687,5.090156670410928
140095,110,9.166666666666666,110000.0,111865.60533851641,1865.6053385164123,0.18363566941930198
140102,110,9.166666666666666,110000.0,243179.6504426974,133179.6504426974,9.039935691761535
140107,110,9.166666666666666,110000.0,306452.44435901404,196452.44435901404,11.825854630257204
140116,110,9.166666666666666,110000.0,128499.73448332667,18499.73448332667,1.7102396620720661
140135,110,9.166666666666666,110000.0,129971.65903558314,19971.659035583143,1.8366931542902698
140172,110,9.166666666666666,110000.0,237266.24521048716,127266.24521048716,8.747496079770901
140173,110,9.166666666666666,110000.0,191825.0332772571,81825.03327725711,6.254376884236912
140174,110,9.166666666666666,110000.0,208948.30272001823,98948.30272001823,7.250114174332167
140175,110,9.166666666666666,110000.0,257669.606309593,147669.606309593,9.730584325368463
140176,110,9.166666666666666,110000.0,1450251.1604241608,1340251.1604241608,32.491290803822714
140177,110,9.166666666666666,110000.0,1001954.7419129686,891954.7419129686,27.25295145486748
140178,110,9.166666666666666,110000.0,1089973.6116883804,979973.6116883804,28.42722160354141
140180,110,9.166666666666666,110000.0,1099932.2070359797,989932.2070359797,28.554708853940557
140181,110,9.166666666666666,110000.0,1134337.8107251753,1024337.8107251753,28.987386275716553
140182,110,9.166666666666666,110000.0,1450774.1997319222,1340774.1997319222,32.49650271778226
140183,110,9.166666666666666,110000.0,971542.5098644344,861542.5098644344,26.82577961520931
140184,100,8.333333333333334,100000.0,101232.89934524981,1232.8993452498107,0.14715148624768748
140185,110,9.166666666666666,110000.0,1072049.1709672126,962049.1709672126,28.195119966277083
140188,110,9.166666666666666,110000.0,1450884.395747233,1340884.395747233,32.49760057117697
140189,110,9.166666666666666,110000.0,1450796.0847965018,1340796.0847965018,32.49672075873276
140190,88,7.333333333333333,88000.0,108871.77083108867,20871.770831088666,2.944807884325229
140192,89,7.416666666666667,89000.0,111181.82075852643,22181.82075852643,3.0458773830953856
140193,110,9.166666666666666,110000.0,1048449.7159301412,938449.7159301412,27.884202788506673
140194,110,9.166666666666666,110000.0,1473571.3567295608,1363571.3567295608,32.72205808629316
140195,98,8.166666666666666,98000.0,98093.35522224919,93.35522224918532,0.011659669920849325
140196,110,9.166666666666666,110000.0,1473567.9162073687,1363567.9162073687,32.72202428095283
140197,110,9.166666666666666,110000.0,901888.9923586387,791888.9923586387,25.800669634828054
140199,99,8.25,99000.0,108413.4711902744,9413.471190274402,1.1070833607753405
140225,110,9.166666666666666,110000.0,297507.783783929,187507.78378392902,11.465071238446779
140226,110,9.166666666666666,110000.0,240054.06876742846,130054.06876742846,8.886163639066801
140227,110,9.166666666666666,110000.0,284932.32174029754,174932.32174029754,10.941139333520544
140228,110,9.166666666666666,110000.0,322603.07339987194,212603.07339987194,12.454164566730475
140229,110,9.166666666666666,110000.0,145157.2081482892,35157.20814828921,3.0717275282229117
140230,110,9.166666666666666,110000.0,145229.43486214432,35229.43486214432,3.077321124589072
140232,110,9.166666666666666,110000.0,145172.2628036629,35172.26280366289,3.0728936402221407
140235,110,9.166666666666666,110000.0,150298.70549733032,40298.70549733032,3.4638517680919634
140236,85,7.083333333333333,85000.0,106887.40397644212,21887.403976442118,3.287587165247108
140237,110,9.166666666666666,110000.0,150285.1551393412,40285.155139341194,3.462834137452897
140242,110,9.166666666666666,110000.0,175488.76589509452,65488.76589509452,5.227636209416464
140243,110,9.166666666666666,110000.0,183663.15951502035,73663.15951502035,5.751573954829925
140255,110,9.166666666666666,110000.0,160080.450853078,50080.450853077986,4.177968694151435
140256,110,9.166666666666666,110000.0,165888.14343487634,55888.14343487634,4.58376934367295
140273,110,9.166666666666666,110000.0,201530.21198400558,91530.21198400558,6.828020050986794
140274,110,9.166666666666666,110000.0,211078.3688350839,101078.36883508391,7.36884856999509
140283,110,9.166666666666666,110000.0,153108.17852268112,43108.17852268112,3.6730980931966917
140284,110,9.166666666666666,110000.0,118405.47426353229,8405.474263532291,0.8065214483119476
140286,110,9.166666666666666,110000.0,155509.79339272444,45509.793392724445,3.849273099362893
140288,94,7.833333333333333,94000.0,99749.98562360549,5749.985623605491,0.7608217288645802
140289,110,9.166666666666666,110000.0,108341.98675080175,-1658.0132491982513,-0.16554570482160136
140290,110,9.166666666666666,110000.0,108375.08781472723,-1624.9121852727694,-0.16221868745288637
140292,110,9.166666666666666,110000.0,111338.24104912569,1338.2410491256887,0.1320043454026365
140293,110,9.166666666666666,110000.0,110398.13431394547,398.13431394546933,0.03942087974280195
140295,110,9.166666666666666,110000.0,218444.7419036523,108444.74190365229,7.771398239825644
140296,110,9.166666666666666,110000.0,227815.88247651348,117815.88247651348,8.266375476733323
140297,110,9.166666666666666,110000.0,148628.75687129828,38628.756871298276,3.337818742231846
140298,110,9.166666666666666,110000.0,153291.02997063362,43291.02997063362,3.6865977809602324
140301,110,9.166666666666666,110000.0,148631.0115295386,38631.011529538606,3.337989752737913
140303,110,9.166666666666666,110000.0,106506.06779073892,-3493.932209261082,-0.35150884017370876
140307,110,9.166666666666666,110000.0,106938.98988248841,-3061.010117511585,-0.3074016266570889
140310,110,9.166666666666666,110000.0,148629.82600975383,38629.82600975383,3.337899834148428
140327,110,9.166666666666666,110000.0,177291.2487313077,67291.24873130771,5.345007372594113
140328,110,9.166666666666666,110000.0,169856.89928114807,59856.89928114807,4.853859050922904
140347,110,9.166666666666666,110000.0,182058.2403564161,72058.24035641609,5.650368696571562
140348,110,9.166666666666666,110000.0,167806.72953240428,57806.72953240428,4.715047304329767
140349,110,9.166666666666666,110000.0,158855.37158493986,48855.37158493986,4.0906965805108
140350,110,9.166666666666666,110000.0,182108.1939194408,72108.19391944079,5.6535307021506
140351,110,9.166666666666666,110000.0,172049.89150054363,62049.89150054363,5.000698320327124
140352,97,8.083333333333334,97000.0,144767.2461382758,47767.246138275805,5.078345550593943
140353,110,9.166666666666666,110000.0,254407.72073852102,144407.72073852102,9.578184827211578
140354,110,9.166666666666666,110000.0,232292.71955175782,122292.71955175782,8.496465545945409
140355,110,9.166666666666666,110000.0,232972.8364980723,122972.83649807231,8.531074335306176
140356,110,9.166666666666666,110000.0,212018.06383079657,102018.06383079657,7.420890134801872
140381,108,9.0,108000.0,197744.55101195793,89744.55101195793,6.951468532781591
140382,108,9.0,108000.0,211769.7868944357,103769.7868944357,7.768877773581617
140383,108,9.0,108000.0,174089.5026901625,66089.50269016251,5.448099980202081
140384,108,9.0,108000.0,163079.4370554355,55079.4370554355,4.685410628011555
140437,109,9.083333333333334,109000.0,38709.46029144262,-70290.53970855738,-10.771884773769813
140442,107,8.916666666666666,107000.0,144523.9017619887,37523.9017619887,3.4288707906565463
140444,107,8.916666666666666,107000.0,178170.4001667541,71170.40016675409,5.885310232751051
140446,107,8.916666666666666,107000.0,129147.88609702559,22147.886097025592,2.132276442171843
140447,107,8.916666666666666,107000.0,163442.2723625142,56442.272362514195,4.865670950596002
140463,105,8.75,105000.0,110532.26935453797,5532.269354537973,0.5885498577836046
140465,104,8.666666666666666,104000.0,106555.02092526603,2555.020925266028,0.2804376582488999
140504,102,8.5,102000.0,129771.81463162659,27771.814631626592,2.8735089554923654
140517,99,8.25,99000.0,126142.98134076882,27142.98134076882,2.9804763903050313
140530,108,9.0,108000.0,138113.40218581248,30113.402185812476,2.770390694678748
140603,106,8.833333333333334,106000.0,144023.55518892634,38023.555188926344,3.531154287522087
140604,106,8.833333333333334,106000.0,110003.82510504159,4003.8251050415856,0.42061090364828857
140606,90,7.5,90000.0,107251.18971925206,17251.189719252056,2.3657362867458565
140607,106,8.833333333333334,106000.0,108996.38089540967,2996.380895409675,0.3160711124926774
140608,106,8.833333333333334,106000.0,108461.56562706249,2461.5656270624895,0.26022610293714443
140609,106,8.833333333333334,106000.0,137567.12563685983,31567.125636859826,2.994987759341128
140610,106,8.833333333333334,106000.0,109021.97677856918,3021.97677856918,0.31873771768529124
140611,106,8.833333333333334,106000.0,106150.91881921828,150.91881921827735,0.016107899334305564
140612,106,8.833333333333334,106000.0,124251.51297881705,18251.512978817045,1.8147847870077394
140613,107,8.916666666666666,107000.0,145159.54717397148,38159.547173971485,3.4797884061539053
140614,107,8.916666666666666,107000.0,107404.26504934383,404.26504934382683,0.04230119089734252
140615,107,8.916666666666666,107000.0,107202.43937499501,202.43937499501044,0.021200407114396747
140616,107,8.916666666666666,107000.0,108321.03593252982,1321.0359325298195,0.13770824434946594
140617,107,8.916666666666666,107000.0,122719.1555478806,15719.155547880597,1.549105553396557
140618,107,8.916666666666666,107000.0,107021.07010768258,21.070107682578964,0.00220822073944138
140619,107,8.916666666666666,107000.0,108545.14207245818,1545.142072458184,0.16092157882283686
140620,107,8.916666666666666,107000.0,139715.90959141278,32715.909591412783,3.037159736864914
140769,106,8.833333333333334,106000.0,143740.7368409208,37740.736840920814,3.508118719190967
140770,106,8.833333333333334,106000.0,143613.86220439064,37613.862204390636,3.497771711519704
140771,106,8.833333333333334,106000.0,137371.5094908884,31371.50949088839,2.9783974117342016
140772,106,8.833333333333334,106000.0,137373.3582775567,31373.35827755669,2.9785543067142983
140809,102,8.5,102000.0,182280.91480550973,80280.91480550973,7.0689762926758215
140810,106,8.833333333333334,106000.0,181474.89339882982,75474.89339882982,6.275993078849895
140811,106,8.833333333333334,106000.0,194365.2418586794,88365.2418586794,7.104813468610538
140812,106,8.833333333333334,106000.0,182341.97392625315,76341.97392625315,6.333356514502642
140813,106,8.833333333333334,106000.0,182499.30352408055,76499.30352408055,6.343739030115203
140814,106,8.833333333333334,106000.0,195312.3643697509,89312.3643697509,7.163770476512266
140815,106,8.833333333333334,106000.0,203075.11126126815,97075.11126126815,7.6376594101029704
140816,105,8.75,105000.0,186293.34005626422,81293.34005626422,6.772167868522905
140817,106,8.833333333333334,106000.0,203696.4378897067,97696.43788970669,7.674891246474735
140818,94,7.833333333333333,94000.0,164232.79852931376,70232.79852931376,7.383116761472808
140819,106,8.833333333333334,106000.0,203726.6211233107,97726.6211233107,7.6766973540788985
140820,106,8.833333333333334,106000.0,188390.9782193743,82390.97821937429,6.726941628701688
140913,105,8.75,105000.0,106116.00303954679,1116.0030395467911,0.12090175723611374
141060,105,8.75,105000.0,105845.57426666374,845.574266663738,0.09170871453065832
141061,105,8.75,105000.0,141260.9375922349,36260.9375922349,3.448392598965322
141062,105,8.75,105000.0,196414.62513412558,91414.62513412558,7.41970256694644
141063,105,8.75,105000.0,196895.2727781341,91895.2727781341,7.44971206304248
141064,105,8.75,105000.0,275401.20926624694,170401.20926624694,11.650372521984753
141065,105,8.75,105000.0,104983.5361171774,-16.46388282260159,-0.0017921116929664471
141066,105,8.75,105000.0,133681.62408703257,28681.62408703257,2.7984488664086093
141067,105,8.75,105000.0,105166.17708125013,166.1770812501345,0.018074636876619365
141068,105,8.75,105000.0,196336.41158047176,91336.41158047176,7.414813109302565
141069,105,8.75,105000.0,195024.1505334586,90024.1505334586,7.332519803174775
141070,105,8.75,105000.0,196111.3591045484,91111.3591045484,7.400734503995432
141071,105,8.75,105000.0,194834.7309243511,89834.73092435111,7.320600614608352
141072,105,8.75,105000.0,170251.7871771572,65251.78717715721,5.679036114739389
141223,104,8.666666666666666,104000.0,203270.66972146375,99270.66972146375,8.039284046818107
141224,104,8.666666666666666,104000.0,231863.29351520163,127863.29351520163,9.69245807480239
141225,104,8.666666666666666,104000.0,181562.46611343295,77562.46611343295,6.640516166974986
141226,104,8.666666666666666,104000.0,252945.04962865027,148945.04962865027,10.799458002261918
141247,104,8.666666666666666,104000.0,178093.36769243595,74093.36769243595,6.403400720193475
141248,104,8.666666666666666,104000.0,184915.29120097565,80915.29120097565,6.865905875403211
141249,104,8.666666666666666,104000.0,184915.29120097565,80915.29120097565,6.865905875403211
141250,104,8.666666666666666,104000.0,178093.36769243595,74093.36769243595,6.403400720193475
141375,102,8.5,102000.0,132754.16191979332,30754.161919793318,3.148868303991481
141411,93,7.75,93000.0,158756.90403856148,65756.90403856148,7.143961475599414
141414,94,7.833333333333333,94000.0,175873.6699088556,81873.6699088556,8.326003245320269
141415,91,7.583333333333333,91000.0,167151.22970762086,76151.22970762086,8.348319084611555
141545,102,8.5,102000.0,105807.63001125817,3807.6300112581666,0.4321052570218198
141586,102,8.5,102000.0,102551.86903027628,551.8690302762843,0.06350129023489082
141587,102,8.5,102000.0,103043.9380890887,1043.9380890886969,0.11986787092399531
141588,102,8.5,102000.0,140789.4995176672,38789.499517667195,3.8644844628505703
141589,102,8.5,102000.0,102578.26268189393,578.2626818939316,0.06653073726026193
141590,102,8.5,102000.0,102934.57692569493,934.5769256949279,0.10736109265492289
141591,102,8.5,102000.0,117966.56969984529,15966.569699845291,1.7256432183835324
141592,102,8.5,102000.0,102638.86022897775,638.8602289777482,0.0734834848505228
141593,102,8.5,102000.0,136629.1772585758,34629.1772585758,3.4986067809719357
141594,102,8.5,102000.0,102520.77784526032,520.7778452603234,0.059931780585542604
141595,102,8.5,102000.0,113849.01924083679,11849.019240836788,1.301340147529495
141596,102,8.5,102000.0,41048.71174852331,-60951.28825147669,-10.15497323879
141605,103,8.583333333333334,103000.0,127092.39316665934,24092.39316665934,2.478989624667993
141606,103,8.583333333333334,103000.0,131241.74729635313,28241.747296353133,2.8632785932494853
141642,101,8.416666666666666,101000.0,171381.97104894498,70381.97104894498,6.48401233746454
141643,101,8.416666666666666,101000.0,124697.11783416949,23697.11783416949,2.5357826025714347
141644,101,8.416666666666666,101000.0,161500.83085733978,60500.83085733978,5.7353493204758355
141645,101,8.416666666666666,101000.0,120437.49915941035,19437.49915941035,2.1132320173889774
141665,101,8.416666666666666,101000.0,92300.88456650377,-8699.115433496234,-1.064395289603004
141766,101,8.416666666666666,101000.0,108522.41280032365,7522.412800323655,0.8571521492872103
141767,101,8.416666666666666,101000.0,120866.05494882446,19866.054948824458,2.1563350313086094
141768,92,7.666666666666667,92000.0,115830.98488623585,23830.98488623585,3.0500707153696016
141807,97,8.083333333333334,97000.0,170165.0149214944,73165.01492149441,7.200733701565332
141808,97,8.083333333333334,97000.0,170212.22516992444,73212.22516992444,7.204412622829404
141810,97,8.083333333333334,97000.0,157102.1763774939,60102.17637749389,6.146688425268998
141839,100,8.333333333333334,100000.0,178328.54386663748,78328.54386663748,7.188082933795914
141840,100,8.333333333333334,100000.0,178331.7658405261,78331.76584052609,7.188315328084394
141841,100,8.333333333333334,100000.0,179415.96722921173,79415.96722921173,7.266307504133929
141842,100,8.333333333333334,100000.0,179414.50695391637,79414.50695391637,7.26620273827463
141862,97,8.083333333333334,97000.0,157109.9223648,60109.922364800004,6.147335867701353
141875,99,8.25,99000.0,194171.91078340085,95171.91078340085,8.507748648481495
141876,99,8.25,99000.0,171060.36222469487,72060.36222469487,6.853708398963221
141877,99,8.25,99000.0,198889.02430179736,99889.02430179736,8.823907999315516
141878,99,8.25,99000.0,175084.87343165558,76084.87343165558,7.15532290030878
141921,97,8.083333333333334,97000.0,145079.68721057454,48079.68721057454,5.106374719995332
141922,97,8.083333333333334,97000.0,136507.6190503819,39507.61905038191,4.317441437048131
141923,97,8.083333333333334,97000.0,178161.5042771513,81161.50427715131,7.811479669265342
141924,97,8.083333333333334,97000.0,186248.88805024337,89248.88805024337,8.405205906228064
141925,98,8.166666666666666,98000.0,176984.75004503573,78984.75004503573,7.506283747585418
141926,98,8.166666666666666,98000.0,136141.34693375076,38141.346933750756,4.107328486287942
141927,98,8.166666666666666,98000.0,167512.44833808157,69512.44833808157,6.784617207100507
141928,98,8.166666666666666,98000.0,130257.89028935062,32257.890289350617,3.5456826428536203
141933,98,8.166666666666666,98000.0,115786.86269247552,17786.862692475523,2.0632451387442297
141934,98,8.166666666666666,98000.0,108246.36384988247,10246.363849882473,1.225104454963355
141957,98,8.166666666666666,98000.0,241935.7073067554,143935.7073067554,11.701248665149855
141958,98,8.166666666666666,98000.0,122472.61698559167,24472.616985591667,2.767228314316239
142035,96,8.0,96000.0,143322.15071097022,47322.15071097022,5.136922491928075
142036,96,8.0,96000.0,139836.19666565323,43836.19666565323,4.8138192511382405
142037,96,8.0,96000.0,147261.6708771496,51261.67087714959,5.493891086314351
142038,96,8.0,96000.0,150648.16963280996,54648.169632809964,5.794131658232882
142107,95,7.916666666666667,95000.0,176855.20628401623,81855.20628401623,8.166282629960598
142108,95,7.916666666666667,95000.0,194067.78600833376,99067.78600833376,9.442732551588229
142109,95,7.916666666666667,95000.0,215203.43675076522,120203.43675076522,10.881213478538276
142110,95,7.916666666666667,95000.0,232223.23289216426,137223.23289216426,11.952429715838186
142249,96,8.0,96000.0,125091.99537390635,29091.99537390635,3.364113884391773
142278,96,8.0,96000.0,105567.21519548622,9567.21519548622,1.1945745922478102
142279,96,8.0,96000.0,110071.45782143992,14071.457821439923,1.7244699731397972
142280,96,8.0,96000.0,107226.38117801736,11226.381178017356,1.392026200037022
142281,96,8.0,96000.0,111458.03259730834,15458.032597308338,1.88377251219507
142282,96,8.0,96000.0,120491.66931904289,24491.669319042892,2.8811294843294366
142283,96,8.0,96000.0,123696.48034516124,27696.48034516124,3.219265340901556
142383,95,7.916666666666667,95000.0,171718.4831414037,76718.4831414037,7.764312006103524
142384,95,7.916666666666667,95000.0,171713.01669643674,76713.01669643674,7.763878668300062
142386,95,7.916666666666667,95000.0,180645.58999831468,85645.58999831468,8.456406700626617
142388,95,7.916666666666667,95000.0,180645.19051154357,85645.19051154357,8.456376404416055
142589,94,7.833333333333333,94000.0,93998.9239792661,-1.0760207339044427,-0.00014613301579924354
142640,94,7.833333333333333,94000.0,124058.22563242954,30058.225632429545,3.6054703295864243
142641,94,7.833333333333333,94000.0,124245.08478356204,30245.084783562037,3.625378884698849
142642,94,7.833333333333333,94000.0,120077.26395004593,26077.263950045934,3.1749855200282395
142643,94,7.833333333333333,94000.0,120083.06130547571,26083.061305475712,3.175621418538266
143125,89,7.416666666666667,89000.0,113593.675027194,24593.675027193996,3.3444837848744857
143162,92,7.666666666666667,92000.0,143187.97383904486,51187.97383904486,5.939754699388344
143163,92,7.666666666666667,92000.0,154978.08844834752,62978.088448347524,7.038790250397442
143166,92,7.666666666666667,92000.0,143194.33130991567,51194.331309915666,5.94036820965318
143167,92,7.666666666666667,92000.0,154681.49930364155,62681.499303641554,7.0120490311585515
143185,92,7.666666666666667,92000.0,154668.11544135862,62668.11544135862,7.010841257583622
143186,92,7.666666666666667,92000.0,154669.97896236574,62669.97896236574,7.011009429092541
143189,92,7.666666666666667,92000.0,143262.07781667908,51262.077816679084,5.946904429637323
143192,92,7.666666666666667,92000.0,154668.60808555744,62668.60808555744,7.010885715916659
143195,92,7.666666666666667,92000.0,154673.82009101968,62673.820091019676,7.011356062181484
143197,92,7.666666666666667,92000.0,143187.66620016153,51187.66620016153,5.939725010942065
143198,92,7.666666666666667,92000.0,143186.67416333928,51186.67416333928,5.939629274837999
143199,92,7.666666666666667,92000.0,143188.70583862398,51188.70583862398,5.93982534020383
143239,91,7.583333333333333,91000.0,115405.73026298592,24405.73026298592,3.1827129773491336
143240,91,7.583333333333333,91000.0,115405.73026298592,24405.73026298592,3.1827129773491336
143241,91,7.583333333333333,91000.0,116811.5268798139,25811.5268798139,3.347588752080166
143242,91,7.583333333333333,91000.0,116811.5268798139,25811.5268798139,3.347588752080166
143247,92,7.666666666666667,92000.0,76014.7948786328,-15985.205121367195,-2.4587537595726627
143259,86,7.166666666666667,86000.0,96217.33523452313,10217.335234523125,1.5787830722929996
143260,92,7.666666666666667,92000.0,113602.77056725354,21602.770567253538,2.7893143231146222
143261,92,7.666666666666667,92000.0,92148.2726538807,148.27265388070373,0.021006927261746355
